CustomerID,frequency,monetary,avg_ticket,max_ticket,std_ticket,n_products,recency_days,tenure_days,country,cluster
14840,2,362.71,181.355,25.5,3.257281054826229,20,267,271,United Kingdom,0
14841,14,7163.0,511.6428571428572,81.36,11.272370558831346,196,52,683,United Kingdom,1
14842,4,2824.69,706.1725,295.0,23.919164510117582,128,43,264,United Kingdom,1
14843,1,211.8,211.8,50.400000000000006,14.028898745090435,9,436,0,United Kingdom,0
14844,10,6702.43,670.243,358.0,34.14290816421945,158,63,542,United Kingdom,1
14845,1,150.0,150.0,150.0,0.0,1,599,0,United Kingdom,0
14846,1,437.4,437.4,131.39999999999998,42.95298698471493,12,426,0,United Kingdom,0
14847,3,1348.95,449.65,81.6,14.065892495778668,56,148,415,United Kingdom,1
14848,1,310.56,310.56,61.2,18.244111976694885,11,404,0,United Kingdom,0
14849,43,15763.45,366.5918604651162,175.2,13.804385566966747,279,21,676,United Kingdom,1
14850,7,1794.01,256.28714285714284,89.69999999999999,11.212465872646996,129,311,256,United Kingdom,0
14851,3,829.4100000000001,276.47,81.36,15.08505406923611,38,22,607,United Kingdom,1
14852,18,6147.18,341.51,81.6,10.901265677763258,152,57,585,United Kingdom,1
14853,5,1376.87,275.374,175.2,52.36687762768675,26,23,581,United Kingdom,1
14854,11,4322.86,392.9872727272727,102.0,17.40140753212535,170,77,608,United Kingdom,1
14855,7,6520.3,931.4714285714286,175.2,35.0809515988574,168,118,491,United Kingdom,1
14856,3,1311.38,437.1266666666666,89.69999999999999,16.087491832886613,65,35,20,United Kingdom,0
14857,7,3651.851,521.693,38.25,6.1426019433768655,170,59,574,United Kingdom,1
14858,1,180.75,180.75,23.4,3.903093178959012,11,505,0,United Kingdom,0
14859,5,1705.64,341.12800000000004,165.0,20.72470038530367,51,12,542,United Kingdom,1
14860,1,170.32,170.32,40.56,10.8619770509123,11,18,0,United Kingdom,0
14861,10,1380.73,138.073,44.55,7.726854279642107,62,51,679,United Kingdom,1
14862,2,841.1999999999999,420.6,34.8,6.728608341460063,47,25,122,United Kingdom,0
14863,1,266.76,266.76,64.67999999999999,15.359011331817849,11,28,0,United Kingdom,0
14865,4,129.72,32.43,31.200000000000003,7.326991196937526,4,6,731,United Kingdom,1
14866,19,20850.22,1097.38,816.0,135.53488404977523,40,10,459,United Kingdom,1
14867,16,2952.06,184.50375,119.7,12.101718304746507,67,185,548,United Kingdom,1
14868,12,4184.01,348.6675,59.400000000000006,9.110881283951354,132,2,416,United Kingdom,1
14869,6,2804.24,467.3733333333333,45.0,6.822045969004666,187,8,715,United Kingdom,1
14870,6,1838.95,306.4916666666667,88.0,18.57776428209686,43,261,422,United Kingdom,0
14871,9,1258.97,139.88555555555556,39.0,5.385989598968698,123,2,735,United Kingdom,1
14872,3,816.6,272.2,118.8,16.95466425435348,34,483,149,United Kingdom,0
14873,2,854.13,427.065,39.8,4.767522781213296,48,209,423,United Kingdom,1
14874,1,116.18,116.18,41.6,15.087639532632886,6,534,0,United Kingdom,0
14875,3,2862.4,954.1333333333332,237.6,35.335086656241344,88,107,334,United Kingdom,1
14876,2,256.7,128.35,53.1,10.907371772079603,12,520,40,United Kingdom,0
14877,2,437.0,218.5,23.6,5.296777399122113,57,417,224,United Kingdom,0
14878,25,4105.24,164.2096,127.2,13.63119635374569,159,12,644,United Kingdom,1
14879,1,185.06,185.06,15.9,3.2191079261894653,27,684,0,United Kingdom,0
14880,3,706.19,235.39666666666668,25.5,4.430480811606867,45,76,211,United Kingdom,0
14881,1,255.4,255.4,30.0,6.84336260654847,17,19,0,United Kingdom,0
14882,14,3628.15,259.1535714285714,250.2,56.1555788882686,32,26,592,United Kingdom,1
14883,6,761.59,126.93166666666669,40.56,7.389817829092258,39,18,193,United Kingdom,0
14884,1,120.6,120.6,27.0,5.815680773318189,8,668,0,United Kingdom,0
14885,3,1598.12,532.7066666666666,102.0,25.483898015502184,24,131,334,United Kingdom,0
14886,1,364.8,364.8,39.8,7.189371239790682,18,252,0,United Kingdom,0
14887,1,1862.0,1862.0,358.0,116.75901107266482,6,78,0,United Kingdom,0
14888,1,369.2,369.2,40.5,6.250002105262803,20,206,0,United Kingdom,0
14889,1,135.9,135.9,17.700000000000003,2.4445858544956045,10,335,0,United Kingdom,0
14890,3,817.25,272.4166666666667,30.0,4.926139468453633,55,253,406,United Kingdom,0
14891,4,1106.73,276.6825,30.6,4.906082277945647,55,147,288,United Kingdom,0
14892,1,202.35,202.35,19.9,2.465460117248623,13,690,0,United Kingdom,0
14893,3,1809.61,603.2033333333334,35.7,5.901404481286808,98,9,608,United Kingdom,1
14894,3,1492.81,497.6033333333333,130.8,27.482668088555396,39,84,652,United Kingdom,1
14895,38,25119.54,661.0405263157895,295.0,22.68867240941812,441,7,721,United Kingdom,1
14896,8,2092.42,261.5525,39.0,6.32287040193269,150,204,528,United Kingdom,1
14897,8,3140.54,392.5675,83.2,14.663875890448736,94,7,716,United Kingdom,1
14898,14,3507.81,250.55785714285716,100.8,12.859520429113871,185,22,712,United Kingdom,1
14899,1,1384.88,1384.88,79.9,8.540304287739348,126,394,0,United Kingdom,0
14900,1,13.919999999999998,13.919999999999998,13.919999999999998,0.0,1,521,0,United Kingdom,0
14901,12,2289.65,190.80416666666667,75.0,12.203411769062004,103,10,487,United Kingdom,1
14902,3,1035.62,345.2066666666667,40.8,7.288730093934924,51,25,527,United Kingdom,1
14903,5,2810.63,562.126,45.0,6.099377862498836,227,20,257,United Kingdom,1
14904,4,1640.64,410.16,112.32,13.97309887990822,127,1,425,United Kingdom,1
14905,8,1971.39,246.42375,81.6,21.37669148888548,45,157,578,United Kingdom,1
14906,1,68.44,68.44,68.44,0.0,1,444,0,United Kingdom,0
14907,16,6165.79,385.361875,95.7,11.732917515296498,153,2,599,United Kingdom,1
14908,2,381.9,190.95,79.6,19.330771745166725,14,73,388,United Kingdom,1
14909,3,1404.68,468.2266666666667,39.8,6.344341264146292,61,436,226,United Kingdom,0
14910,4,434.35,108.5875,24.96,4.705945676762926,25,2,51,United Kingdom,0
14911,398,295972.63,743.6498241206031,1687.17,42.640078442544365,2550,0,737,EIRE,3
14912,6,1889.25,314.875,81.6,19.71942720305511,44,16,665,Italy,1
14913,8,4073.13,509.14125,75.60000000000001,11.36049301137234,176,35,449,United Kingdom,1
14915,11,1811.25,164.6590909090909,83.4,11.221692100369962,65,90,645,United Kingdom,1
14916,8,3042.95,380.36875,175.2,29.507204935188224,113,70,546,United Kingdom,1
14917,2,1123.75,561.875,101.76,26.60258150738651,29,596,0,United Kingdom,0
14918,9,5955.81,661.7566666666667,121.68,24.51015752901773,79,115,495,United Kingdom,1
14919,1,359.35,359.35,53.1,15.471530927182648,13,538,0,United Kingdom,0
14920,3,1607.17,535.7233333333334,30.0,4.39923839472337,90,212,352,United Kingdom,0
14921,2,1316.07,658.035,49.5,6.947456167749257,78,29,171,United Kingdom,0
14922,2,843.74,421.87,31.8,5.202485763791093,49,393,114,United Kingdom,0
14923,1,749.1,749.1,46.8,7.53182318334122,44,50,0,United Kingdom,0
14924,3,931.01,310.33666666666664,125.0,27.47038890244572,30,245,393,United Kingdom,0
14926,2,359.4,179.7,139.2,33.601785666836214,2,381,216,United Kingdom,0
14927,1,308.2,308.2,30.6,4.791758275249395,20,396,0,United Kingdom,0
14928,1,223.91000000000005,223.91000000000005,17.700000000000003,4.376100895502644,21,627,0,United Kingdom,0
14929,2,836.69,418.345,70.80000000000001,16.317603458238615,34,31,389,United Kingdom,1
14930,6,5246.63,874.4383333333334,79.9,9.88191207333952,213,108,497,Channel Islands,1
14931,5,1257.68,251.536,293.0,45.07728575025071,30,4,236,Channel Islands,1
14932,2,1029.66,514.83,50.0,9.831606038482134,29,365,20,Channel Islands,0
14933,4,1770.0,442.5,885.0,295.0,1,443,0,Channel Islands,0
14934,5,3503.5,700.7,81.6,10.772896025577726,115,81,359,Channel Islands,1
14935,2,2849.83,1424.915,408.0,87.52166645245842,25,296,322,Channel Islands,0
14936,12,12410.81,1034.2341666666666,262.79999999999995,19.902559678173997,267,33,549,Channel Islands,1
14937,3,1621.88,540.6266666666667,212.4,39.34449582688356,33,56,73,Channel Islands,0
14938,2,2322.43,1161.215,152.64,30.264062279109247,71,561,0,Channel Islands,0
14940,2,531.49,265.745,25.200000000000003,4.5791106048502055,32,417,315,United Kingdom,0
14941,1,182.1,182.1,81.6,24.620548908816563,7,578,0,United Kingdom,0
14942,4,746.56,186.64,163.2,38.52010324234827,12,401,328,United Kingdom,0
14943,1,107.62,107.62,39.6,11.923459229602791,5,662,0,United Kingdom,0
14944,19,9784.67,514.9826315789473,118.8,23.4572665627376,184,29,631,United Kingdom,1
14945,1,179.4,179.4,23.4,4.4603709588899765,11,413,0,United Kingdom,0
14946,1,100.9,100.9,34.5,0.750555349946513,3,13,0,United Kingdom,0
14947,6,1049.79,174.965,51.0,9.961623042847926,47,71,552,United Kingdom,1
14948,6,1101.97,183.66166666666663,59.7,8.837260596994465,56,22,196,United Kingdom,0
14949,4,515.0,128.75,39.6,6.780086940252236,16,468,252,United Kingdom,0
14950,1,371.2,371.2,49.8,10.068227832935966,19,18,0,United Kingdom,0
14951,1,311.69,311.69,38.25,8.977058758155056,20,78,0,United Kingdom,0
14952,32,17629.35,550.9171875,350.4,50.00872269091474,240,59,676,United Kingdom,1
14953,4,1013.77,253.4425,19.95,3.8702181781162297,202,24,410,United Kingdom,1
14954,2,503.44,251.72,25.5,4.397299454084164,111,11,690,United Kingdom,1
14955,1,163.77,163.77,54.24,9.431668001489587,30,732,0,United Kingdom,0
14956,1,1325.0,1325.0,331.25,0.0,4,420,0,United Kingdom,0
14957,2,333.29,166.645,71.6,18.339315280984987,27,252,391,United Kingdom,0
14958,6,957.94,159.65666666666667,35.400000000000006,8.154777390459529,52,146,588,United Kingdom,1
14959,4,695.42,173.855,54.08,9.603926539070102,37,63,232,United Kingdom,0
14960,2,221.27,110.635,67.5,12.898630926268098,23,7,162,United Kingdom,0
14961,22,16410.15,745.9159090909092,407.95,23.91604642326708,328,10,724,United Kingdom,1
14962,4,366.91,91.7275,70.2,19.55579047772785,14,270,313,United Kingdom,0
14963,12,3164.48,263.70666666666665,72.0,8.118191370830637,304,9,515,United Kingdom,1
14964,1,206.21,206.21,101.76,26.92584512875011,13,246,0,United Kingdom,0
14965,2,599.0,299.5,75.0,9.747539893225698,80,95,0,United Kingdom,0
14966,6,1115.84,185.97333333333336,42.5,8.121603088649419,125,14,709,United Kingdom,1
14967,6,1982.61,330.435,255.0,68.03524357258004,22,49,686,United Kingdom,1
14968,2,504.99,252.495,17.0,4.392000581015611,83,29,428,United Kingdom,1
14969,1,906.23,906.23,131.39999999999998,37.00883182881261,13,703,0,United Kingdom,0
14970,12,4919.35,409.9458333333334,340.0,46.814459850967,71,67,595,United Kingdom,1
14971,3,1116.57,372.19,28.9,5.660341884342454,144,34,8,United Kingdom,0
14972,2,145.07,72.535,19.9,5.641275774895344,20,127,252,United Kingdom,0
14973,3,1314.45,438.15,295.0,71.41399233137471,29,106,118,United Kingdom,0
14974,1,114.39,114.39,12.5,3.3873723486755085,17,36,0,United Kingdom,0
14975,2,472.39,236.195,53.55,15.47831291243928,25,56,363,United Kingdom,1
14976,7,790.86,112.98,51.0,10.520852633738633,47,56,269,United Kingdom,1
14977,1,31.93,31.93,19.8,8.398723613343476,4,725,0,United Kingdom,0
14978,10,3142.14,314.214,47.7,7.806711690840741,175,71,518,United Kingdom,1
14979,1,439.46,439.46,34.65,7.289264956044572,42,734,0,United Kingdom,0
14980,1,150.68,150.68,23.6,5.578219029065808,24,736,0,United Kingdom,0
14981,2,372.92,186.46,29.700000000000003,5.790099027930936,20,245,177,United Kingdom,0
14982,1,237.78,237.78,19.9,3.594757259827848,39,571,0,United Kingdom,0
14983,1,183.2,183.2,29.7,6.562507580729064,30,688,0,United Kingdom,0
14984,6,1271.41,211.90166666666667,365.76,55.008697446610455,48,18,678,United Kingdom,1
14985,2,296.75,148.375,19.0,3.3139745097979385,78,197,159,United Kingdom,0
14986,2,566.9,283.45,29.85,4.274501920302138,87,375,307,United Kingdom,0
14987,8,1713.85,214.23125,326.4,75.95456858524435,4,15,721,United Kingdom,1
14988,7,2066.6,295.2285714285714,67.5,8.673321512828815,171,211,390,United Kingdom,1
14989,1,342.4,342.4,39.8,7.51183815176423,18,661,0,United Kingdom,0
14990,2,305.42,152.71,104.65,16.06733573872357,41,611,118,United Kingdom,0
14991,1,314.67,314.67,30.0,8.402504728608353,21,429,0,United Kingdom,0
14992,1,210.5,210.5,26.1,6.943388747106653,27,441,0,United Kingdom,0
14993,1,36.13,36.13,11.9,3.5098941104635437,9,563,0,United Kingdom,0
14994,5,960.63,192.126,18.95,2.5792370227212,233,381,240,United Kingdom,0
14995,2,233.23,116.615,10.65,2.69387074995931,53,38,241,United Kingdom,0
14996,2,442.29,221.145,30.6,6.108440382162947,37,480,0,United Kingdom,0
14997,4,776.5999999999999,194.15,46.8,11.47673795477197,36,45,609,United Kingdom,1
14998,4,770.73,192.6825,43.8,6.455788837261568,111,169,435,United Kingdom,1
14999,1,129.48000000000002,129.48000000000002,22.5,3.959889518660844,9,592,0,United Kingdom,0
15000,1,490.52,490.52,30.6,4.433145622395493,76,47,0,United Kingdom,0
15001,2,230.86,115.43,16.95,3.717841603871055,44,393,0,United Kingdom,0
15002,9,4817.28,535.2533333333333,76.5,10.788202273577026,220,115,580,United Kingdom,1
15003,6,1060.7,176.78333333333333,81.36,4.912118724434674,253,472,209,United Kingdom,0
15004,1,1246.32,1246.32,112.5,10.796379857521526,154,146,0,United Kingdom,0
15005,56,14106.2,251.89642857142857,38.16,3.84122675963037,591,15,722,United Kingdom,1
15006,2,825.14,412.57,38.25,4.790762898600043,165,50,402,United Kingdom,1
15007,1,156.91,156.91,29.700000000000003,9.253618907151292,12,158,0,United Kingdom,0
15008,2,360.0,180.0,43.2,11.705476573731708,6,479,157,United Kingdom,0
15009,3,1261.78,420.5933333333333,45.0,6.7678100272624695,148,11,12,United Kingdom,0
15010,1,308.94,308.94,30.0,5.758146723053394,20,35,0,United Kingdom,0
15011,2,416.6,208.3,49.5,12.228971209472418,17,395,20,United Kingdom,0
15012,3,860.62,286.87333333333333,12.75,2.717327872622396,165,53,523,United Kingdom,1
15013,10,1641.3,164.13,42.5,5.228168258929498,177,487,189,United Kingdom,0
15014,2,260.17,130.085,82.5,14.447805643043504,29,42,133,United Kingdom,0
15015,13,2365.02,181.92461538461535,63.75,8.165874090165492,158,500,223,United Kingdom,0
15016,5,630.3,126.06,25.5,4.6785845038324965,93,172,370,United Kingdom,1
15017,1,125.58,125.58,12.48,2.9837593736761017,20,33,0,United Kingdom,0
15018,3,607.46,202.48666666666668,51.0,10.347394779854431,30,38,329,United Kingdom,1
15019,1,266.0,266.0,17.85,3.355226077179525,64,266,0,United Kingdom,0
15020,1,203.42,203.42,20.4,4.721837762127354,27,378,0,United Kingdom,0
15021,12,2783.83,231.9858333333333,41.5,4.117024672283296,355,8,489,United Kingdom,1
15022,5,1186.09,237.218,81.6,10.228927758927629,115,11,665,United Kingdom,1
15023,20,12170.68,608.534,250.0,13.798549391402815,486,2,671,United Kingdom,1
15024,16,4075.51,254.719375,88.5,9.888533088795908,168,9,414,United Kingdom,1
15025,2,1013.09,506.545,40.56,5.759566282695378,132,32,535,United Kingdom,1
15026,5,1061.61,212.322,76.5,8.145870251430148,109,79,368,United Kingdom,1
15027,10,3195.6,319.56,254.4,39.506023742479975,69,30,593,United Kingdom,1
15028,6,1157.71,192.95166666666668,59.0,11.893961929495472,65,7,385,United Kingdom,1
15029,1,365.1,365.1,106.5,26.927699493272723,10,619,0,United Kingdom,0
15030,8,1979.91,247.48875,203.52,49.18191424908699,25,71,573,United Kingdom,1
15031,14,3156.58,225.47,72.0,9.301383978219585,237,3,727,United Kingdom,1
15032,8,13780.65,1722.58125,330.0,110.6688493237603,39,255,472,United Kingdom,1
15033,10,2586.67,258.66700000000003,52.02,5.425706812093853,315,4,324,United Kingdom,1
15034,14,8313.4,593.8142857142857,212.5,16.14656268673681,416,15,561,United Kingdom,1
15035,1,252.73,252.73,35.400000000000006,9.59699451410199,26,89,0,United Kingdom,0
15036,3,465.55,155.18333333333334,23.4,3.851825689508445,107,71,107,United Kingdom,0
15037,2,402.51,201.255,61.2,12.213176857917269,40,375,0,United Kingdom,0
15038,9,1309.86,145.54,49.5,4.321736353739403,190,58,366,United Kingdom,1
15039,93,40031.43,430.4454838709677,375.0,24.726171808092104,562,9,719,United Kingdom,1
15040,1,7.49,7.49,7.49,0.0,1,541,0,United Kingdom,0
15041,2,294.02,147.01,16.5,2.9474478976742744,98,169,274,United Kingdom,0
15042,2,315.45,157.725,76.5,31.288004890053312,9,198,396,United Kingdom,0
15043,6,2873.8,478.9666666666666,350.4,83.45518751628674,39,30,501,United Kingdom,1
15044,35,16204.33,462.98085714285713,98.88,12.473182501496238,344,18,703,United Kingdom,1
15045,2,735.66,367.83,175.2,49.67810428603879,11,151,105,United Kingdom,0
15046,25,7812.389999999999,312.4956,232.0,27.13900603532517,248,8,685,United Kingdom,1
15047,1,343.62,343.62,23.4,3.9965722326000326,22,269,0,United Kingdom,0
15048,4,482.75,120.6875,30.0,4.824133378145765,86,64,303,United Kingdom,1
15049,1,121.17000000000002,121.17000000000002,81.12,39.74928049663289,3,273,0,United Kingdom,0
15050,5,4193.79,838.758,122.4,23.665397120185396,116,24,455,United Kingdom,1
15051,9,3935.16,437.24,85.80000000000001,14.864362682834065,226,22,715,United Kingdom,1
15052,1,215.78,215.78,79.9,14.05494364697135,27,318,0,United Kingdom,0
15053,3,697.79,232.59666666666664,50.0,10.145603498168668,49,4,277,United Kingdom,1
15054,2,302.1,151.05,15.9,2.596744387869011,105,11,28,United Kingdom,0
15055,3,560.07,186.69000000000003,45.0,7.746776383873275,77,474,248,United Kingdom,0
15056,1,133.45,133.45,30.0,8.332052282486904,6,519,0,United Kingdom,0
15057,5,3255.96,651.192,269.1,36.517996919979325,62,274,458,United Kingdom,1
15058,16,3410.03,213.126875,91.44,11.253736496192532,232,24,628,United Kingdom,1
15059,19,3523.57,185.45105263157896,54.45,5.189482856904005,308,40,692,United Kingdom,1
15060,4,303.09,75.7725,14.85,2.614836551839803,81,7,0,United Kingdom,0
15061,127,137818.52,1085.1851968503936,2978.4,224.35774451190488,131,3,734,United Kingdom,3
15062,8,2585.62,323.2025,39.0,5.899637570351915,98,70,539,United Kingdom,1
15063,1,370.8,370.8,255.2,101.46340719688058,5,212,0,United Kingdom,0
15064,4,1254.41,313.6025,50.0,7.283495582564362,75,409,306,United Kingdom,0
15065,5,3326.86,665.3720000000001,250.0,19.84989860418859,156,37,373,United Kingdom,1
15066,1,893.59,893.59,66.4,12.046816816583178,42,52,0,United Kingdom,0
15067,5,3877.88,775.576,102.0,15.340047680668151,170,77,528,United Kingdom,1
15068,4,1176.85,294.2125,45.0,4.633524145817358,178,45,575,United Kingdom,1
15069,1,1109.53,1109.53,29.700000000000003,4.430248933272943,70,178,0,United Kingdom,0
15070,3,843.25,281.0833333333333,106.2,22.70528896051101,26,372,351,United Kingdom,0
15071,4,1455.56,363.89,142.8,29.41217170330477,41,93,476,United Kingdom,1
15072,1,187.52,187.52,29.700000000000003,5.849690327109371,13,478,0,United Kingdom,0
15073,8,2788.02,348.5025,64.67999999999999,8.463961188573103,115,9,672,United Kingdom,1
15074,3,1566.33,522.11,122.4,18.504346352739976,63,104,362,United Kingdom,1
15075,1,773.03,773.03,102.0,21.776542235577526,27,77,0,United Kingdom,0
15076,3,1447.74,482.58,50.400000000000006,8.421205267926734,68,172,349,United Kingdom,1
15077,2,2428.08,1214.04,297.0,87.88831002306095,28,494,235,United Kingdom,0
15078,53,17761.88,335.12981132075475,76.5,9.5524633637944,118,6,728,United Kingdom,1
15079,11,3767.35,342.48636363636365,326.4,38.01489158768405,119,212,519,United Kingdom,1
15080,2,546.25,273.125,35.400000000000006,6.248050018386383,31,427,74,United Kingdom,0
15081,12,1965.72,163.81,53.1,9.275709038587587,75,21,513,United Kingdom,1
15082,1,93.35,93.35,22.95,4.773511984552535,6,668,0,United Kingdom,0
15083,1,88.2,88.2,34.8,9.63252303397194,5,256,0,United Kingdom,0
15084,2,965.2,482.6,79.19999999999999,21.264844044997474,31,379,266,United Kingdom,0
15085,1,347.54,347.54,61.2,15.901640725968427,9,729,0,United Kingdom,0
15086,2,218.53,109.265,34.0,7.768554914174545,10,564,60,United Kingdom,0
15087,1,306.94,306.94,60.48,11.71626187744847,15,281,0,United Kingdom,0
15088,2,1160.07,580.035,85.0,13.310464161816736,53,20,45,United Kingdom,0
15089,6,2420.84,403.47333333333336,68.0,10.095612150508089,139,9,118,United Kingdom,1
15090,1,381.32,381.32,31.8,4.97084400465123,23,307,0,United Kingdom,0
15091,3,1046.61,348.87000000000006,83.4,14.514614284215366,55,67,607,United Kingdom,1
15092,3,776.46,258.82,38.25,4.489473344290053,39,214,247,United Kingdom,0
15093,23,14326.11,622.8743478260869,243.36,48.80297695375214,104,17,713,United Kingdom,1
15094,2,83.0,41.5,17.700000000000003,1.2206555615733723,4,462,181,United Kingdom,0
15095,10,3141.64,314.164,122.4,16.75632937552542,90,103,584,United Kingdom,1
15096,1,219.39,219.39,46.8,11.028455343914995,11,42,0,United Kingdom,0
15097,3,908.35,302.78333333333336,321.29999999999995,38.89976704558095,59,3,578,United Kingdom,1
15098,3,39916.5,13305.5,38970.0,22226.80778362021,1,181,0,United Kingdom,0
15099,1,410.48,410.48,79.67999999999999,15.474018528071968,23,83,0,United Kingdom,0
15100,7,2894.7,413.5285714285714,350.4,160.05712307504098,11,333,367,United Kingdom,0
15101,6,1477.94,246.32333333333332,139.8,25.15107246417145,52,8,581,United Kingdom,1
15102,2,554.67,277.335,76.19999999999999,13.6490836547874,26,530,16,United Kingdom,0
15103,2,703.36,351.68,85.0,12.891941440979595,35,30,55,United Kingdom,0
15104,2,1027.44,513.72,33.9,5.962079294513492,66,196,85,United Kingdom,0
15105,9,3094.91,343.87888888888887,162.72,18.86659598244156,129,17,608,United Kingdom,1
15106,5,1422.52,284.504,39.6,5.194676078020223,90,17,251,United Kingdom,1
15107,9,940.35,104.48333333333332,51.0,11.232590290927924,32,310,140,United Kingdom,0
15108,4,1300.25,325.0625,60.0,10.938438256770256,50,141,85,European Community,0
15109,3,983.1,327.7,51.0,7.874761901162472,46,245,489,United Kingdom,1
15110,6,1505.85,250.975,119.85,24.138317180646577,23,23,461,United Kingdom,1
15111,5,2730.87,546.174,39.6,6.251668986165436,109,28,563,United Kingdom,1
15112,1,209.4,209.4,59.4,18.970475180433105,7,610,0,United Kingdom,0
15113,3,3609.33,1203.11,244.8,35.14228837788376,77,9,44,United Kingdom,0
15114,12,3400.12,283.3433333333333,51.0,6.13398630115701,151,29,390,United Kingdom,1
15115,2,531.85,265.925,34.0,7.516889721981891,35,17,714,United Kingdom,1
15116,4,1352.75,338.1875,157.92000000000002,28.533694613260803,37,17,187,United Kingdom,0
15117,8,2485.9700000000003,310.74625000000003,192.0,23.94459541023722,89,14,619,United Kingdom,1
15118,1,244.8,244.8,244.8,0.0,1,133,0,United Kingdom,0
15119,1,266.4,266.4,39.95,8.29317871426953,14,245,0,United Kingdom,0
15120,1,358.82,358.82,39.95,8.278181160939482,21,133,0,United Kingdom,0
15121,2,457.72,228.86,25.5,4.678321048270184,28,49,238,United Kingdom,0
15122,11,4497.47,408.8609090909091,70.80000000000001,11.131098432097648,155,113,505,United Kingdom,1
15123,5,4656.17,931.234,141.60000000000002,20.36096669579137,149,6,626,United Kingdom,1
15124,4,450.82,112.705,34.8,6.322359774505052,30,22,628,United Kingdom,1
15125,24,17024.87,709.3695833333333,439.2000000000001,58.68461182259052,151,24,593,United Kingdom,1
15126,2,449.49,224.745,46.5,8.876384624383961,25,536,150,United Kingdom,0
15127,2,711.5,355.75,60.0,14.027377709209423,27,65,454,United Kingdom,1
15128,5,1783.68,356.736,49.8,7.207705653790485,87,59,369,United Kingdom,1
15129,23,6860.18,298.2686956521739,408.0,43.38866189012235,86,49,559,United Kingdom,1
15130,1,330.11,330.11,35.400000000000006,5.603096720309482,22,169,0,United Kingdom,0
15131,1,80.28,80.28,17.700000000000003,4.327013706824561,7,394,0,United Kingdom,0
15132,5,977.93,195.586,102.0,15.27316254843015,49,17,244,United Kingdom,1
15133,5,1806.9,361.38,102.0,27.279774945707228,45,127,392,United Kingdom,1
15134,10,1596.29,159.629,53.1,9.207306815541571,47,14,407,United Kingdom,1
15135,2,305.68,152.84,19.5,1.76153760585521,17,238,317,United Kingdom,0
15136,4,1286.7,321.675,52.2,7.249032577518256,61,2,93,United Kingdom,0
15137,2,823.4,411.7,63.900000000000006,13.05768810082108,34,520,159,United Kingdom,0
15138,1,502.52,502.52,39.95,6.860951092412271,31,393,0,United Kingdom,0
15139,2,178.96,89.48,23.4,5.860519798421665,13,239,96,United Kingdom,0
15140,8,3243.69,405.46125,95.2,18.182519385081577,103,51,390,United Kingdom,1
15141,7,1388.47,198.35285714285715,40.32,6.485534184249074,44,457,163,United Kingdom,0
15142,6,2619.92,436.65333333333336,53.1,10.532708459734016,115,45,454,United Kingdom,1
15143,2,563.63,281.815,39.8,7.136828939510036,27,225,206,United Kingdom,0
15144,29,12160.31,419.3210344827586,130.8,23.473625791280853,199,7,718,United Kingdom,1
15145,4,1194.73,298.6825,68.0,9.588394014320542,54,3,244,United Kingdom,1
15146,2,1327.16,663.58,81.6,9.478628834961553,90,164,126,United Kingdom,0
15147,1,623.5,623.5,87.6,15.243506293729936,28,239,0,United Kingdom,0
15148,1,301.29,301.29,23.4,4.953336435384262,20,10,0,United Kingdom,0
15149,5,1554.61,310.922,220.0,26.479792677572632,62,133,515,United Kingdom,1
15150,13,9001.08,692.3907692307693,51.0,6.291512763590012,495,16,526,United Kingdom,1
15151,2,2085.61,1042.805,295.0,52.29347084227465,56,422,86,United Kingdom,0
15152,14,5263.83,375.98785714285714,45.0,7.173207101690698,214,9,691,United Kingdom,1
15153,1,329.25,329.25,28.08,4.850521483099385,22,30,0,United Kingdom,0
15154,3,1388.41,462.8033333333333,39.8,7.290510825912137,166,74,402,United Kingdom,1
15155,1,383.97,383.97,31.8,5.558817760217036,24,382,0,United Kingdom,0
15156,3,961.49,320.49666666666667,47.8,9.8280213078871,51,0,32,United Kingdom,0
15157,5,2654.11,530.822,90.0,13.285910144244056,152,3,725,United Kingdom,1
15158,2,606.02,303.01,165.0,57.075708509121306,11,44,356,United Kingdom,1
15159,34,22116.73,650.4920588235294,250.0,25.237702575756064,413,1,430,United Kingdom,1
15160,4,589.27,147.3175,106.2,20.34745382290125,17,356,63,United Kingdom,0
15161,1,119.92,119.92,9.0,2.236322231077651,33,387,0,United Kingdom,0
15162,1,312.9,312.9,65.69999999999999,14.235686591354582,12,730,0,United Kingdom,0
15163,2,304.47,152.235,69.3,12.992951755478698,29,17,173,United Kingdom,0
15164,9,2068.92,229.88,29.700000000000003,4.686989699236708,243,68,621,United Kingdom,1
15165,1,975.5,975.5,26.1,4.086028075865058,27,372,0,United Kingdom,0
15166,1,167.16,167.16,19.8,4.662420362468793,12,467,0,United Kingdom,0
15167,5,1659.67,331.934,79.19999999999999,6.474431220873123,262,320,352,United Kingdom,1
15168,1,106.56,106.56,47.7,15.4978617880016,5,25,0,United Kingdom,0
15169,2,569.22,284.61,40.8,7.499249633221154,58,381,344,United Kingdom,0
15170,1,81.15,81.15,30.6,6.998615934597352,4,406,0,United Kingdom,0
15171,1,1289.5,1289.5,745.0,274.1056821738652,5,330,0,United Kingdom,0
15172,5,1624.05,324.81,40.8,6.194760777671495,106,8,227,United Kingdom,1
